Отсчеты;Канал0;
312;-0,00488758599999972;
313;0,195112414000001;
314;0,195112414;
315;-0,00488758599999972;
316;-0,204887585999999;
317;-0,204887586;
318;-0,00488758599999972;
319;0,195112414000001;
320;0,195112414;
321;-0,00488758599999972;
322;-0,204887585999999;
323;-0,204887586;
324;-0,00488758599999972;
325;0,195112414000001;
326;0,195112414;
327;-0,00488758599999972;
328;-0,204887585999999;
329;-0,204887586;
330;-0,00488758599999972;
331;0,195112414000001;
332;0,195112414;
333;-0,00488758599999972;
334;-0,204887585999999;
335;-0,204887586;
336;-0,00488758599999972;
337;0,195112414000001;
338;0,195112414;
339;-0,00488758599999972;
340;-0,204887585999999;
341;-0,204887586;
342;-0,00488758599999972;
343;0,195112414000001;
344;0,195112414;
345;-0,00488758599999972;
346;-0,204887585999999;
347;-0,204887586;
348;-0,00488758599999972;
349;0,195112414000001;
350;0,195112414;
351;-0,00488758599999972;
352;-0,204887585999999;
353;-0,204887586;
354;-0,00488758599999972;
355;0,195112414000001;
356;0,195112414;
357;-0,00488758599999972;
358;-0,204887585999999;
359;-0,204887586;
360;-0,00488758599999972;
361;0,195112414000001;
362;0,195112414;
363;-0,00488758599999972;
364;-0,204887585999999;
365;-0,204887586;
366;-0,00488758599999972;
367;0,195112414000001;
368;0,195112414;
369;-0,00488758599999972;
370;-0,204887585999999;
371;-0,204887586;
372;-0,00488758599999972;
373;0,195112414000001;
374;0,195112414;
375;-0,00488758599999972;
376;-0,204887585999999;
377;-0,204887586;
378;-0,00488758599999972;
379;0,195112414000001;
380;0,195112414;
381;-0,00488758599999972;
382;-0,204887585999999;
383;-0,204887586;
384;-0,00488758599999972;
385;0,195112414000001;
386;0,195112414;
387;-0,00488758599999972;
388;-0,204887585999999;
389;-0,204887586;
390;-0,00488758599999972;
391;0,195112414000001;
392;0,195112414;
393;-0,00488758599999972;
394;-0,204887585999999;
395;-0,204887586;
396;-0,00488758599999972;
397;0,195112414000001;
398;0,195112414;
399;-0,00488758599999972;
400;-0,204887585999999;
401;-0,204887586;
402;-0,00488758599999972;
403;0,195112414000001;
404;0,195112414;
405;-0,00488758599999972;
406;-0,204887585999999;
407;-0,204887586;
408;-0,00488758599999972;
409;0,195112414000001;
410;0,195112414;
411;-0,00488758599999972;
412;-0,204887585999999;
413;-0,204887586;
414;-0,00488758599999972;
415;0,195112414000001;
416;0,195112414;
417;-0,00488758599999972;
418;-0,204887585999999;
419;-0,204887586;
420;-0,00488758599999972;
421;0,195112414000001;
422;0,195112414;
423;-0,00488758599999972;
424;-0,204887585999999;
425;-0,204887586;
426;-0,00488758599999972;
427;0,195112414000001;
428;0,195112414;
429;-0,00488758599999972;
430;-0,204887585999999;
431;-0,204887586;
432;-0,00488758599999972;
433;0,195112414000001;
434;0,195112414;
435;-0,00488758599999972;
436;-0,204887585999999;
437;-0,204887586;
438;-0,00488758599999972;
439;0,195112414000001;
440;0,195112414;
441;-0,00488758599999972;
442;-0,204887585999999;
443;-0,204887586;
444;-0,00488758599999972;
445;0,195112414000001;
446;0,195112414;
447;-0,00488758599999972;
448;-0,204887585999999;
449;-0,204887586;
450;-0,00488758599999972;
451;0,195112414000001;
452;0,195112414;
453;-0,00488758599999972;
454;-0,204887585999999;
455;-0,204887586;
456;-0,00488758599999972;
457;0,195112414000001;
458;0,195112414;
459;-0,00488758599999972;
460;-0,204887585999999;
461;-0,204887586;
462;-0,00488758599999972;
463;0,195112414000001;
464;0,195112414;
465;-0,00488758599999972;
466;-0,204887585999999;
467;-0,204887586;
468;-0,00488758599999972;
469;0,195112414000001;
470;0,195112414;
471;-0,00488758599999972;
472;-0,204887585999999;
473;-0,204887586;
474;-0,00488758599999972;
475;0,195112414000001;
476;0,195112414;
477;-0,00488758599999972;
478;-0,204887585999999;
479;-0,204887586;
480;-0,00488758599999972;
481;0,195112414000001;
482;0,195112414;
483;-0,00488758599999972;
484;-0,204887585999999;
485;-0,204887586;
486;-0,00488758599999972;
487;0,195112414000001;
488;0,195112414;
489;-0,00488758599999972;
490;-0,204887585999999;
491;-0,204887586;
492;-0,00488758599999972;
493;0,195112414000001;
494;0,195112414;
495;-0,00488758599999972;
496;-0,204887585999999;
497;-0,204887586;
498;-0,00488758599999972;
499;0,195112414000001;
500;0,195112414;
501;-0,00488758599999972;
502;-0,204887585999999;
503;-0,204887586;
504;-0,00488758599999972;
505;0,195112414000001;
506;0,195112414;
507;-0,00488758599999972;
508;-0,204887585999999;
509;-0,204887586;
510;-0,00488758599999972;
511;0,195112414000001;
512;0,195112414;
513;-0,00488758599999972;
514;-0,204887585999999;
515;-0,204887586;
516;-0,00488758599999972;
517;0,195112414000001;
518;0,195112414;
519;-0,00488758599999972;
520;-0,204887585999999;
521;-0,204887586;
522;-0,00488758599999972;
523;0,195112414000001;
524;0,195112414;
525;-0,00488758599999972;
526;-0,204887585999999;
527;-0,204887586;
528;-0,00488758599999972;
529;0,195112414000001;
530;0,195112414;
531;-0,00488758599999972;
532;-0,204887585999999;
533;-0,204887586;
534;-0,00488758599999972;
535;0,195112414000001;
536;0,195112414;
537;-0,00488758599999972;
538;-0,204887585999999;
539;-0,204887586;
540;-0,00488758599999972;
541;0,195112414000001;
542;0,195112414;
543;-0,00488758599999972;
544;-0,204887585999999;
545;-0,204887586;
546;-0,00488758599999972;
547;0,195112414000001;
548;0,195112414;
549;-0,00488758599999972;
550;-0,204887585999999;
551;-0,204887586;
552;-0,00488758599999972;
553;0,195112414000001;
554;0,195112414;
555;-0,00488758599999972;
556;-0,204887585999999;
557;-0,204887586;
558;-0,00488758599999972;
559;0,195112414000001;
560;0,195112414;
561;-0,00488758599999972;
562;-0,204887585999999;
563;-0,204887586;
564;-0,00488758599999972;
565;0,195112414000001;
566;0,195112414;
567;-0,00488758599999972;
568;-0,204887585999999;
569;-0,204887586;
570;-0,00488758599999972;
571;0,195112414000001;
572;0,195112414;
573;-0,00488758599999972;
574;-0,204887585999999;
575;-0,204887586;
576;-0,00488758599999972;
577;0,195112414000001;
578;0,195112414;
579;-0,00488758599999972;
580;-0,204887585999999;
581;-0,204887586;
582;-0,00488758599999972;
583;0,195112414000001;
584;0,195112414;
585;-0,00488758599999972;
586;-0,204887585999999;
587;-0,204887586;
588;-0,00488758599999972;
589;0,195112414000001;
590;0,195112414;
591;-0,00488758599999972;
592;-0,204887585999999;
593;-0,204887586;
594;-0,00488758599999972;
595;0,195112414000001;
596;0,195112414;
597;-0,00488758599999972;
598;-0,204887585999999;
599;-0,204887586;
600;-0,00488758599999972;
601;0,195112414000001;
602;0,195112414;
603;-0,00488758599999972;
604;-0,204887585999999;
605;-0,204887586;
606;-0,00488758599999972;
607;0,195112414000001;
608;0,195112414;
609;-0,00488758599999972;
610;-0,204887585999999;
611;-0,204887586;
612;-0,00488758599999972;
613;0,195112414000001;
614;0,195112414;
615;-0,00488758599999972;
616;-0,204887585999999;
617;-0,204887586;
618;-0,00488758599999972;
619;0,195112414000001;
620;0,195112414;
621;-0,00488758599999972;
622;-0,204887585999999;
623;-0,204887586;
624;-0,00488758599999972;
625;0,195112414000001;
626;0,195112414;
627;-0,00488758599999972;
628;-0,204887585999999;
629;-0,204887586;
630;-0,00488758599999972;
631;0,195112414000001;
632;0,195112414;
633;-0,00488758599999972;
634;-0,204887585999999;
635;-0,204887586;
636;-0,00488758599999972;
637;0,195112414000001;
638;0,195112414;
639;-0,00488758599999972;
640;-0,204887585999999;
641;-0,204887586;
642;-0,00488758599999972;
643;0,195112414000001;
644;0,195112414;
645;-0,00488758599999972;
646;-0,204887585999999;
647;-0,204887586;
648;-0,00488758599999972;
649;0,195112414000001;
650;0,195112414;
651;-0,00488758599999972;
652;-0,204887585999999;
653;-0,204887586;
654;-0,00488758599999972;
655;0,195112414000001;
656;0,195112414;
657;-0,00488758599999972;
658;-0,204887585999999;
659;-0,204887586;
660;-0,00488758599999972;
661;0,195112414000001;
662;0,195112414;
663;-0,00488758599999972;
664;-0,204887585999999;
665;-0,204887586;
666;-0,00488758599999972;
667;0,195112414000001;
668;0,195112414;
669;-0,00488758599999972;
670;-0,204887585999999;
671;-0,204887586;
672;-0,00488758599999972;
673;0,195112414000001;
674;0,195112414;
675;-0,00488758599999972;
676;-0,204887585999999;
677;-0,204887586;
678;-0,00488758599999972;
679;0,195112414000001;
680;0,195112414;
681;-0,00488758599999972;
682;-0,204887585999999;
683;-0,204887586;
684;-0,00488758599999972;
685;0,195112414000001;
686;0,195112414;
687;-0,00488758599999972;
688;-0,204887585999999;
689;-0,204887586;
690;-0,00488758599999972;
691;0,195112414000001;
692;0,195112414;
693;-0,00488758599999972;
694;-0,204887585999999;
695;-0,204887586;
696;-0,00488758599999972;
697;0,195112414000001;
698;0,195112414;
699;-0,00488758599999972;
700;-0,204887585999999;
701;-0,204887586;
702;-0,00488758599999972;
703;0,195112414000001;
704;0,195112414;
705;-0,00488758599999972;
706;-0,204887585999999;
707;-0,204887586;
708;-0,00488758599999972;
709;0,195112414000001;
710;0,195112414;
711;-0,00488758599999972;
712;-0,204887585999999;
713;-0,204887586;
714;-0,00488758599999972;
715;0,195112414000001;
716;0,195112414;
717;-0,00488758599999972;
718;-0,204887585999999;
719;-0,204887586;
720;-0,00488758599999972;
721;0,195112414000001;
722;0,195112414;
723;-0,00488758599999972;
724;-0,204887585999999;
725;-0,204887586;
726;-0,00488758599999972;
727;0,195112414000001;
728;0,195112414;
729;-0,00488758599999972;
730;-0,204887585999999;
731;-0,204887586;
732;-0,00488758599999972;
733;0,195112414000001;
734;0,195112414;
735;-0,00488758599999972;
736;-0,204887585999999;
737;-0,204887586;
738;-0,00488758599999972;
739;0,195112414000001;
740;0,195112414;
741;-0,00488758599999972;
742;-0,204887585999999;
743;-0,204887586;
744;-0,00488758599999972;
745;0,195112414000001;
746;0,195112414;
747;-0,00488758599999972;
748;-0,204887585999999;
749;-0,204887586;
750;-0,00488758599999972;
751;0,195112414000001;
752;0,195112414;
753;-0,00488758599999972;
754;-0,204887585999999;
755;-0,204887586;
756;-0,00488758599999972;
757;0,195112414000001;
758;0,195112414;
759;-0,00488758599999972;
760;-0,204887585999999;
761;-0,204887586;
762;-0,00488758599999972;
763;0,195112414000001;
764;0,195112414;
765;-0,00488758599999972;
766;-0,204887585999999;
767;-0,204887586;
768;-0,00488758599999972;
769;0,195112414000001;
770;0,195112414;
771;-0,00488758599999972;
772;-0,204887585999999;
773;-0,204887586;
774;-0,00488758599999972;
775;0,195112414000001;
776;0,195112414;
777;-0,00488758599999972;
778;-0,204887585999999;
779;-0,204887586;
780;-0,00488758599999972;
781;0,195112414000001;
782;0,195112414;
783;-0,00488758599999972;
784;-0,204887585999999;
785;-0,204887586;
786;-0,00488758599999972;
787;0,195112414000001;
788;0,195112414;
789;-0,00488758599999972;
790;-0,204887585999999;
791;-0,204887586;
792;-0,00488758599999972;
793;0,195112414000001;
794;0,195112414;
795;-0,00488758599999972;
796;-0,204887585999999;
797;-0,204887586;
798;-0,00488758599999972;
799;0,195112414000001;
800;0,195112414;
801;-0,00488758599999972;
802;-0,204887585999999;
803;-0,204887586;
804;-0,00488758599999972;
805;0,195112414000001;
806;0,195112414;
807;-0,00488758599999972;
808;-0,204887585999999;
809;-0,204887586;
810;-0,00488758599999972;
811;0,195112414000001;
812;0,195112414;
813;-0,00488758599999972;
814;-0,204887585999999;
815;-0,204887586;
816;-0,00488758599999972;
817;0,195112414000001;
818;0,195112414;
819;-0,00488758599999972;
820;-0,204887585999999;
821;-0,204887586;
822;-0,00488758599999972;
823;0,195112414000001;
824;0,195112414;
825;-0,00488758599999972;
826;-0,204887585999999;
827;-0,204887586;
828;-0,00488758599999972;
829;0,195112414000001;
830;0,195112414;
831;-0,00488758599999972;
832;-0,204887585999999;
833;-0,204887586;
834;-0,00488758599999972;
835;0,195112414000001;
836;0,195112414;
837;-0,00488758599999972;
838;-0,204887585999999;
839;-0,204887586;
840;-0,00488758599999972;
841;0,195112414000001;
842;0,195112414;
843;-0,00488758599999972;
844;-0,204887585999999;
845;-0,204887586;
846;-0,00488758599999972;
847;0,195112414000001;
848;0,195112414;
849;-0,00488758599999972;
850;-0,204887585999999;
851;-0,204887586;
852;-0,00488758599999972;
853;0,195112414000001;
854;0,195112414;
855;-0,00488758599999972;
856;-0,204887585999999;
857;-0,204887586;
858;-0,00488758599999972;
859;0,195112414000001;
860;0,195112414;
861;-0,00488758599999972;
862;-0,204887585999999;
863;-0,204887586;
864;-0,00488758599999972;
865;0,195112414000001;
866;0,195112414;
867;-0,00488758599999972;
868;-0,204887585999999;
869;-0,204887586;
870;-0,00488758599999972;
871;0,195112414000001;
872;0,195112414;
873;-0,00488758599999972;
874;-0,204887585999999;
875;-0,204887586;
876;-0,00488758599999972;
877;0,195112414000001;
878;0,195112414;
879;-0,00488758599999972;
880;-0,204887585999999;
881;-0,204887586;
882;-0,00488758599999972;
883;0,195112414000001;
884;0,195112414;
885;-0,00488758599999972;
886;-0,204887585999999;
887;-0,204887586;
888;-0,00488758599999972;
889;0,195112414000001;
890;0,195112414;
891;-0,00488758599999972;
892;-0,204887585999999;
893;-0,204887586;
894;-0,00488758599999972;
895;0,195112414000001;
896;0,195112414;
897;-0,00488758599999972;
898;-0,204887585999999;
899;-0,204887586;
900;-0,00488758599999972;
901;0,195112414000001;
902;0,195112414;
903;-0,00488758599999972;
904;-0,204887585999999;
905;-0,204887586;
906;-0,00488758599999972;
907;0,195112414000001;
908;0,195112414;
909;-0,00488758599999972;
910;-0,204887585999999;
911;-0,204887586;
912;-0,00488758599999972;
913;0,195112414000001;
914;0,195112414;
915;-0,00488758599999972;
916;-0,204887585999999;
917;-0,204887586;
918;-0,00488758599999972;
919;0,195112414000001;
920;0,195112414;
921;-0,00488758599999972;
922;-0,204887585999999;
923;-0,204887586;
924;-0,00488758599999972;
925;0,195112414000001;
926;0,195112414;
927;-0,00488758599999972;
928;-0,204887585999999;
929;-0,204887586;
930;-0,00488758599999972;
931;0,195112414000001;
932;0,195112414;
933;-0,00488758599999972;
934;-0,204887585999999;
935;-0,204887586;
936;-0,00488758599999972;
937;0,195112414000001;
938;0,195112414;
939;-0,00488758599999972;
940;-0,204887585999999;
941;-0,204887586;
942;-0,00488758599999972;
943;0,195112414000001;
944;0,195112414;
945;-0,00488758599999972;
946;-0,204887585999999;
947;-0,204887586;
948;-0,00488758599999972;
949;0,195112414000001;
950;0,195112414;
951;-0,00488758599999972;
952;-0,204887585999999;
953;-0,204887586;
954;-0,00488758599999972;
955;0,195112414000001;
956;0,195112414;
957;-0,00488758599999972;
958;-0,204887585999999;
959;-0,204887586;
960;-0,00488758599999972;
961;0,195112414000001;
962;0,195112414;
963;-0,00488758599999972;
964;-0,204887585999999;
965;-0,204887586;
966;-0,00488758599999972;
967;0,195112414000001;
968;0,195112414;
969;-0,00488758599999972;
970;-0,204887585999999;
971;-0,204887586;
972;-0,00488758599999972;
973;0,195112414000001;
974;0,195112414;
975;-0,00488758599999972;
976;-0,204887585999999;
977;-0,204887586;
978;-0,00488758599999972;
979;0,195112414000001;
980;0,195112414;
981;-0,00488758599999972;
982;-0,204887585999999;
983;-0,204887586;
984;-0,00488758599999972;
985;0,195112414000001;
986;0,195112414;
987;-0,00488758599999972;
988;-0,204887585999999;
989;-0,204887586;
990;-0,00488758599999972;
991;0,195112414000001;
992;0,195112414;
993;-0,00488758599999972;
994;-0,204887585999999;
995;-0,204887586;
996;-0,00488758599999972;
997;0,195112414000001;
998;0,195112414;
999;-0,00488758599999972;
1000;-0,204887585999999;
1001;-0,204887586;
1002;-0,00488758599999972;
1003;0,195112414000001;
1004;0,195112414;
1005;-0,00488758599999972;
1006;-0,204887585999999;
1007;-0,204887586;
1008;-0,00488758599999972;
1009;0,195112414000001;
1010;0,195112414;
1011;-0,00488758599999972;
1012;-0,204887585999999;
1013;-0,204887586;
1014;-0,00488758599999972;
1015;0,195112414000001;
1016;0,195112414;
1017;-0,00488758599999972;
1018;-0,204887585999999;
1019;-0,204887586;
1020;-0,00488758599999972;
1021;0,195112414000001;
1022;0,195112414;
1023;-0,00488758599999972;
1024;-0,204887585999999;
1025;-0,204887586;
1026;-0,00488758599999972;
1027;0,195112414000001;
1028;0,195112414;
1029;-0,00215053809999972;
1030;-0,202150538099999;
1031;-0,2021505381;
1032;-0,00215053809999972;
1033;0,1978494619;
1034;0,1978494619;
1035;-0,00215053809999972;
1036;-0,202150538099999;
1037;-0,2021505381;
1038;-0,00215053809999972;
1039;0,1978494619;
1040;0,1978494619;
1041;-0,00215053809999972;
1042;-0,202150538099999;
1043;-0,2021505381;
1044;-0,00215053809999972;
1045;0,1978494619;
1046;0,1978494619;
1047;-0,00175953123999973;
1048;-0,20175953124;
1049;-0,20175953124;
1050;-0,00175953123999973;
1051;0,19824046876;
1052;0,19824046876;
1053;0,000586509820000245;
1054;-0,19941349018;
1055;-0,19941349018;
1056;0,000586509820000245;
1057;0,20058650982;
1058;0,20058650982;
1059;0,00371456458000027;
1060;-0,19628543542;
1061;-0,19628543542;
1062;0,00371456458000027;
1063;0,20371456458;
1064;0,20371456458;
1065;0,0130987288200003;
1066;-0,18690127118;
1067;-0,18690127118;
1068;0,0130987288200003;
1069;0,21309872882;
1070;0,21309872882;
1071;0,0228738999000003;
1072;-0,1771261001;
1073;-0,1771261001;
1074;0,0215053759600003;
1075;0,22150537596;
1076;0,22150537596;
1077;0,0344086017800002;
1078;-0,165591398219999;
1079;-0,16832844612;
1080;0,0301075265200003;
1081;0,23010752652;
1082;0,23010752652;
1083;0,0420332352200002;
1084;-0,15796676478;
1085;-0,15796676478;
1086;0,0377321599600002;
1087;0,23773215996;
1088;0,23773215996;
1089;0,0508308892000002;
1090;-0,1491691108;
1091;-0,1491691108;
1092;0,0447702831400002;
1093;0,24477028314;
1094;0,24477028314;
1095;0,0582600192200002;
1096;-0,14173998078;
1097;-0,14213098764;
1098;0,0502443789400003;
1099;0,25024437894;
1100;0,25024437894;
1101;0,0658846526600002;
1102;-0,13411534734;
1103;-0,1364613884;
1104;0,0549364610800002;
1105;0,25493646108;
1106;0,25493646108;
1107;0,0725317690000002;
1108;-0,127468231;
1109;-0,13059628576;
1110;0,0572825021200003;
1111;0,25728250212;
1112;0,25728250212;
1113;0,0760508305800002;
1114;-0,12394916942;
1115;-0,13333333366;
1116;0,0521994131800003;
1117;0,25219941318;
1118;0,25219941318;
1119;0,0719452587400003;
1120;-0,12805474126;
1121;-0,13782991234;
1122;0,0467253173800002;
1123;0,24672531738;
1124;0,24809384132;
1125;0,0701857279400002;
1126;-0,12981427206;
1127;-0,14271749788;
1128;0,0406647113200002;
1129;0,24066471132;
1130;0,24222873868;
1131;0,0670576732000002;
1132;-0,1329423268;
1133;-0,1448680355;
1134;0,0369501463200002;
1135;0,23695014632;
1136;0,24125122158;
1137;0,0664711629400001;
1138;-0,13352883706;
1139;-0,1466275663;
1140;0,0344086018400002;
1141;0,23440860184;
1142;0,2404692079;
1143;0,0666666663600002;
1144;-0,13333333364;
1145;-0,14682306972;
1146;0,0326490710600001;
1147;0,23264907106;
1148;0,24027370448;
1149;0,0666666663600002;
1150;-0,13333333364;
1151;-0,14897360736;
1152;0,0303030300000001;
1153;0,23030303;
1154;0,23890518052;
1155;0,0660801561000002;
1156;-0,1339198439;
1157;-0,15151515182;
1158;0,0256109479000002;
1159;0,2256109479;
1160;0,23773216002;
1161;0,0664711629600002;
1162;-0,13352883704;
1163;-0,1522971655;
1164;0,0236559136800002;
1165;0,22365591368;
1166;0,23812316684;
1167;0,0688172040000002;
1168;-0,131182796;
1169;-0,15092864156;
1170;0,0242424239400002;
1171;0,22424242394;
1172;0,23968719422;
1173;0,0719452587400002;
1174;-0,12805474126;
1175;-0,15014662788;
1176;0,0236559136800001;
1177;0,22365591368;
1178;0,24027370448;
1179;0,0737047895400002;
1180;-0,12629521046;
1181;-0,15112414498;
1182;0,0205278589400002;
1183;0,22052785894;
1184;0,23870967712;
1185;0,0727272724400002;
1186;-0,12727272756;
1187;-0,15249266892;
1188;0,0218963829000002;
1189;0,2218963829;
1190;0,24086021476;
1191;0,0729227758600002;
1192;-0,12707722414;
1193;-0,1532746826;
1194;0,0197458452600002;
1195;0,21974584526;
1196;0,24027370448;
1197;0,0740957963800001;
1198;-0,12590420362;
1199;-0,1522971655;
1200;0,0191593350000002;
1201;0,219159335;
1202;0,23988269764;
1203;0,0756598237400001;
1204;-0,12434017626;
1205;-0,15151515184;
1206;0,0181818178600002;
1207;0,21818181786;
1208;0,24105571814;
1209;0,0780058647800002;
1210;-0,12199413522;
1211;-0,15073313816;
1212;0,0172043007600002;
1213;0,21720430076;
1214;0,24125122158;
1215;0,0795698921600002;
1216;-0,12043010784;
1217;-0,151124145;
1218;0,0154447699600002;
1219;0,21544476996;
1220;0,24027370446;
1221;0,0807429126800002;
